"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014044","GO:0014044","Schwann cell development","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"AKT1",1
"GO:0019082","GO:0019082","viral protein processing","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"GSK3B",1
"GO:0032770","GO:0032770","positive regulation of monooxygenase activity","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"AKT1",1
"GO:0043552","GO:0043552","positive regulation of phosphatidylinositol 3-kinase activity","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"IRS1",1
"GO:0046825","GO:0046825","regulation of protein export from nucleus","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"GSK3B",1
"GO:0046856","GO:0046856","phosphatidylinositol dephosphorylation","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"PTEN",1
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"PTEN",1
"GO:0060674","GO:0060674","placenta blood vessel development","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"AKT1",1
"GO:0071539","GO:0071539","protein localization to centrosome","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"GSK3B",1
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","1/8","32/18903",0.0134653325760121,0.0298502512806549,0.00768312139113333,"PTEN",1
"GO:0033032","GO:0033032","regulation of myeloid cell apoptotic process","1/8","33/18903",0.0138835551047277,0.0303239343539725,0.00780504212536792,"PTEN",1
"GO:0045736","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","1/8","33/18903",0.0138835551047277,0.0303239343539725,0.00780504212536792,"PTEN",1
"GO:0051204","GO:0051204","protein insertion into mitochondrial membrane","1/8","33/18903",0.0138835551047277,0.0303239343539725,0.00780504212536792,"HSP90AA1",1
"GO:0060122","GO:0060122","inner ear receptor cell stereocilium organization","1/8","33/18903",0.0138835551047277,0.0303239343539725,0.00780504212536792,"SLC9A3R1",1
"GO:0098801","GO:0098801","regulation of renal system process","1/8","33/18903",0.0138835551047277,0.0303239343539725,0.00780504212536792,"SLC9A3R1",1
"GO:1902253","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/8","33/18903",0.0138835551047277,0.0303239343539725,0.00780504212536792,"MDM2",1
"GO:1904030","GO:1904030","negative regulation of cyclin-dependent protein kinase activity","1/8","33/18903",0.0138835551047277,0.0303239343539725,0.00780504212536792,"PTEN",1
"GO:2000191","GO:2000191","regulation of fatty acid transport","1/8","33/18903",0.0138835551047277,0.0303239343539725,0.00780504212536792,"AKT1",1
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission","2/8","448/18903",0.0142755382442901,0.0303623608418198,0.00781493267429463,"GSK3B/PTEN",2
"GO:0009649","GO:0009649","entrainment of circadian clock","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"PHLPP1",1
"GO:0010765","GO:0010765","positive regulation of sodium ion transport","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"AKT1",1
"GO:0034405","GO:0034405","response to fluid shear stress","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"AKT1",1
"GO:0035308","GO:0035308","negative regulation of protein dephosphorylation","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"GSK3B",1
"GO:0051973","GO:0051973","positive regulation of telomerase activity","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"HSP90AA1",1
"GO:0055094","GO:0055094","response to lipoprotein particle","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"AKT1",1
"GO:0070570","GO:0070570","regulation of neuron projection regeneration","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"PTEN",1
"GO:0090162","GO:0090162","establishment of epithelial cell polarity","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"SLC9A3R1",1
"GO:0099084","GO:0099084","postsynaptic specialization organization","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"PTEN",1
"GO:1900181","GO:1900181","negative regulation of protein localization to nucleus","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"GSK3B",1
"GO:1901797","GO:1901797","negative regulation of signal transduction by p53 class mediator","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"MDM2",1
"GO:1905508","GO:1905508","protein localization to microtubule organizing center","1/8","34/18903",0.0143016224899509,0.0303623608418198,0.00781493267429463,"GSK3B",1
"GO:0002683","GO:0002683","negative regulation of immune system process","2/8","449/18903",0.014336359250775,0.0303623608418198,0.00781493267429463,"AKT1/PTEN",2
"GO:0048568","GO:0048568","embryonic organ development","2/8","449/18903",0.014336359250775,0.0303623608418198,0.00781493267429463,"AKT1/SLC9A3R1",2
"GO:0072594","GO:0072594","establishment of protein localization to organelle","2/8","449/18903",0.014336359250775,0.0303623608418198,0.00781493267429463,"AKT1/HSP90AA1",2
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling","2/8","449/18903",0.014336359250775,0.0303623608418198,0.00781493267429463,"GSK3B/PTEN",2
"GO:0009314","GO:0009314","response to radiation","2/8","452/18903",0.0145195175914671,0.0306807877860862,0.00789689221440047,"AKT1/MDM2",2
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","2/8","454/18903",0.0146422017577398,0.0306807877860862,0.00789689221440047,"AKT1/PTEN",2
"GO:0001893","GO:0001893","maternal placenta development","1/8","35/18903",0.0147195347810144,0.0306807877860862,0.00789689221440047,"AKT1",1
"GO:0016242","GO:0016242","negative regulation of macroautophagy","1/8","35/18903",0.0147195347810144,0.0306807877860862,0.00789689221440047,"AKT1",1
"GO:0043276","GO:0043276","anoikis","1/8","35/18903",0.0147195347810144,0.0306807877860862,0.00789689221440047,"AKT1",1
"GO:0046676","GO:0046676","negative regulation of insulin secretion","1/8","35/18903",0.0147195347810144,0.0306807877860862,0.00789689221440047,"IRS1",1
"GO:0071398","GO:0071398","cellular response to fatty acid","1/8","35/18903",0.0147195347810144,0.0306807877860862,0.00789689221440047,"IRS1",1
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand","1/8","35/18903",0.0147195347810144,0.0306807877860862,0.00789689221440047,"AKT1",1
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/8","35/18903",0.0147195347810144,0.0306807877860862,0.00789689221440047,"AKT1",1
"GO:0051960","GO:0051960","regulation of nervous system development","2/8","456/18903",0.0147653480359926,0.0307222855626093,0.00790757327874029,"AKT1/PTEN",2
"GO:0032228","GO:0032228","regulation of synaptic transmission, GABAergic","1/8","36/18903",0.0151372920272386,0.031276704432587,0.00805027450559176,"PTEN",1
"GO:0050869","GO:0050869","negative regulation of B cell activation","1/8","36/18903",0.0151372920272386,0.031276704432587,0.00805027450559176,"PTEN",1
"GO:0090218","GO:0090218","positive regulation of lipid kinase activity","1/8","36/18903",0.0151372920272386,0.031276704432587,0.00805027450559176,"IRS1",1
"GO:0097345","GO:0097345","mitochondrial outer membrane permeabilization","1/8","36/18903",0.0151372920272386,0.031276704432587,0.00805027450559176,"GSK3B",1
"GO:0003230","GO:0003230","cardiac atrium development","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"MDM2",1
"GO:0007588","GO:0007588","excretion","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"SLC9A3R1",1
"GO:0010923","GO:0010923","negative regulation of phosphatase activity","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"GSK3B",1
"GO:0044319","GO:0044319","wound healing, spreading of cells","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"PTEN",1
"GO:0048854","GO:0048854","brain morphogenesis","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"PTEN",1
"GO:0060416","GO:0060416","response to growth hormone","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"AKT1",1
"GO:0071276","GO:0071276","cellular response to cadmium ion","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"AKT1",1
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"AKT1",1
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"HSP90AA1",1
"GO:0090505","GO:0090505","epiboly involved in wound healing","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"PTEN",1
"GO:1902745","GO:1902745","positive regulation of lamellipodium organization","1/8","37/18903",0.0155548942779292,0.0315352215617505,0.00811681392820418,"HSP90AA1",1
"GO:0023061","GO:0023061","signal release","2/8","470/18903",0.0156402556092948,0.0316541692024294,0.00814742972282287,"GSK3B/IRS1",2
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","1/8","38/18903",0.0159723415823805,0.0318909042368741,0.0082083626774594,"MDM2",1
"GO:0007617","GO:0007617","mating behavior","1/8","38/18903",0.0159723415823805,0.0318909042368741,0.0082083626774594,"PTEN",1
"GO:0014037","GO:0014037","Schwann cell differentiation","1/8","38/18903",0.0159723415823805,0.0318909042368741,0.0082083626774594,"AKT1",1
"GO:0032094","GO:0032094","response to food","1/8","38/18903",0.0159723415823805,0.0318909042368741,0.0082083626774594,"AKT1",1
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","1/8","38/18903",0.0159723415823805,0.0318909042368741,0.0082083626774594,"MDM2",1
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway","1/8","38/18903",0.0159723415823805,0.0318909042368741,0.0082083626774594,"AKT1",1
"GO:0072337","GO:0072337","modified amino acid transport","1/8","38/18903",0.0159723415823805,0.0318909042368741,0.0082083626774594,"SLC9A3R1",1
"GO:0090504","GO:0090504","epiboly","1/8","38/18903",0.0159723415823805,0.0318909042368741,0.0082083626774594,"PTEN",1
"GO:0050673","GO:0050673","epithelial cell proliferation","2/8","481/18903",0.0163433980270856,0.0324509280667601,0.00835250655840989,"AKT1/PTEN",2
"GO:0032728","GO:0032728","positive regulation of interferon-beta production","1/8","39/18903",0.0163896339898729,0.0324509280667601,0.00835250655840989,"HSP90AA1",1
"GO:0033028","GO:0033028","myeloid cell apoptotic process","1/8","39/18903",0.0163896339898729,0.0324509280667601,0.00835250655840989,"PTEN",1
"GO:0045922","GO:0045922","negative regulation of fatty acid metabolic process","1/8","39/18903",0.0163896339898729,0.0324509280667601,0.00835250655840989,"AKT1",1
"GO:0046621","GO:0046621","negative regulation of organ growth","1/8","39/18903",0.0163896339898729,0.0324509280667601,0.00835250655840989,"PTEN",1
"GO:0045785","GO:0045785","positive regulation of cell adhesion","2/8","484/18903",0.0165375481655336,0.0326892202072047,0.00841384029474514,"AKT1/GSK3B",2
"GO:0001953","GO:0001953","negative regulation of cell-matrix adhesion","1/8","40/18903",0.0168067715496734,0.0328382719240735,0.00845220454245257,"PTEN",1
"GO:0042307","GO:0042307","positive regulation of protein import into nucleus","1/8","40/18903",0.0168067715496734,0.0328382719240735,0.00845220454245257,"HSP90AA1",1
"GO:0045823","GO:0045823","positive regulation of heart contraction","1/8","40/18903",0.0168067715496734,0.0328382719240735,0.00845220454245257,"HSP90AA1",1
"GO:0045923","GO:0045923","positive regulation of fatty acid metabolic process","1/8","40/18903",0.0168067715496734,0.0328382719240735,0.00845220454245257,"IRS1",1
"GO:0046627","GO:0046627","negative regulation of insulin receptor signaling pathway","1/8","40/18903",0.0168067715496734,0.0328382719240735,0.00845220454245257,"IRS1",1
"GO:0090278","GO:0090278","negative regulation of peptide hormone secretion","1/8","40/18903",0.0168067715496734,0.0328382719240735,0.00845220454245257,"IRS1",1
"GO:1990000","GO:1990000","amyloid fibril formation","1/8","40/18903",0.0168067715496734,0.0328382719240735,0.00845220454245257,"MDM2",1
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","2/8","489/18903",0.0168633918665129,0.0328947084764545,0.00846673068090157,"HSP90AA1/PTEN",2
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","2/8","490/18903",0.0169288988924986,0.0329682661518939,0.00848566360526248,"AKT1/PTEN",2
"GO:0002792","GO:0002792","negative regulation of peptide secretion","1/8","41/18903",0.0172237543110371,0.0332152400209593,0.00854923192161018,"IRS1",1
"GO:0010719","GO:0010719","negative regulation of epithelial to mesenchymal transition","1/8","41/18903",0.0172237543110371,0.0332152400209593,0.00854923192161018,"PTEN",1
"GO:0070884","GO:0070884","regulation of calcineurin-NFAT signaling cascade","1/8","41/18903",0.0172237543110371,0.0332152400209593,0.00854923192161018,"GSK3B",1
"GO:0072595","GO:0072595","maintenance of protein localization in organelle","1/8","41/18903",0.0172237543110371,0.0332152400209593,0.00854923192161018,"AKT1",1
"GO:1903524","GO:1903524","positive regulation of blood circulation","1/8","41/18903",0.0172237543110371,0.0332152400209593,0.00854923192161018,"HSP90AA1",1
"GO:2000008","GO:2000008","regulation of protein localization to cell surface","1/8","41/18903",0.0172237543110371,0.0332152400209593,0.00854923192161018,"AKT1",1
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis","2/8","498/18903",0.0174570008391276,0.0334747690165138,0.0086160317873338,"GSK3B/HSP90AA1",2
"GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"SLC9A3R1",1
"GO:0010591","GO:0010591","regulation of lamellipodium assembly","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"HSP90AA1",1
"GO:0043029","GO:0043029","T cell homeostasis","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"AKT1",1
"GO:0050691","GO:0050691","regulation of defense response to virus by host","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"HSP90AA1",1
"GO:0050999","GO:0050999","regulation of nitric-oxide synthase activity","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"AKT1",1
"GO:0071542","GO:0071542","dopaminergic neuron differentiation","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"GSK3B",1
"GO:0106056","GO:0106056","regulation of calcineurin-mediated signaling","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"GSK3B",1
"GO:1900077","GO:1900077","negative regulation of cellular response to insulin stimulus","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"IRS1",1
"GO:1902110","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","1/8","42/18903",0.017640582323205,0.0334747690165138,0.0086160317873338,"GSK3B",1
"GO:0014003","GO:0014003","oligodendrocyte development","1/8","43/18903",0.0180572556354056,0.0340475440120684,0.0087634576759562,"PTEN",1
"GO:0042491","GO:0042491","inner ear auditory receptor cell differentiation","1/8","43/18903",0.0180572556354056,0.0340475440120684,0.0087634576759562,"SLC9A3R1",1
"GO:0051602","GO:0051602","response to electrical stimulus","1/8","43/18903",0.0180572556354056,0.0340475440120684,0.0087634576759562,"PTEN",1
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","1/8","43/18903",0.0180572556354056,0.0340475440120684,0.0087634576759562,"AKT1",1
"GO:0003009","GO:0003009","skeletal muscle contraction","1/8","44/18903",0.018473774296854,0.0345037737260927,0.00888088611038155,"HSP90AA1",1
"GO:0060119","GO:0060119","inner ear receptor cell development","1/8","44/18903",0.018473774296854,0.0345037737260927,0.00888088611038155,"SLC9A3R1",1
"GO:0061001","GO:0061001","regulation of dendritic spine morphogenesis","1/8","44/18903",0.018473774296854,0.0345037737260927,0.00888088611038155,"PTEN",1
"GO:0098815","GO:0098815","modulation of excitatory postsynaptic potential","1/8","44/18903",0.018473774296854,0.0345037737260927,0.00888088611038155,"PTEN",1
"GO:1902686","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","1/8","44/18903",0.018473774296854,0.0345037737260927,0.00888088611038155,"GSK3B",1
"GO:1904706","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","1/8","44/18903",0.018473774296854,0.0345037737260927,0.00888088611038155,"PTEN",1
"GO:0006858","GO:0006858","extracellular transport","1/8","45/18903",0.0188901383567525,0.0348424635942588,0.00896806110085654,"SLC9A3R1",1
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","1/8","45/18903",0.0188901383567525,0.0348424635942588,0.00896806110085654,"AKT1",1
"GO:0019098","GO:0019098","reproductive behavior","1/8","45/18903",0.0188901383567525,0.0348424635942588,0.00896806110085654,"PTEN",1
"GO:0031295","GO:0031295","T cell costimulation","1/8","45/18903",0.0188901383567525,0.0348424635942588,0.00896806110085654,"AKT1",1
"GO:0046839","GO:0046839","phospholipid dephosphorylation","1/8","45/18903",0.0188901383567525,0.0348424635942588,0.00896806110085654,"PTEN",1
"GO:0048512","GO:0048512","circadian behavior","1/8","45/18903",0.0188901383567525,0.0348424635942588,0.00896806110085654,"PTEN",1
"GO:1900744","GO:1900744","regulation of p38MAPK cascade","1/8","45/18903",0.0188901383567525,0.0348424635942588,0.00896806110085654,"PHLPP1",1
"GO:1904646","GO:1904646","cellular response to amyloid-beta","1/8","45/18903",0.0188901383567525,0.0348424635942588,0.00896806110085654,"GSK3B",1
"GO:0010677","GO:0010677","negative regulation of cellular carbohydrate metabolic process","1/8","46/18903",0.0193063478642902,0.0353353835911237,0.00909493320442521,"GSK3B",1
"GO:0033173","GO:0033173","calcineurin-NFAT signaling cascade","1/8","46/18903",0.0193063478642902,0.0353353835911237,0.00909493320442521,"GSK3B",1
"GO:1900271","GO:1900271","regulation of long-term synaptic potentiation","1/8","46/18903",0.0193063478642902,0.0353353835911237,0.00909493320442521,"GSK3B",1
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","1/8","46/18903",0.0193063478642902,0.0353353835911237,0.00909493320442521,"AKT1",1
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/8","46/18903",0.0193063478642902,0.0353353835911237,0.00909493320442521,"AKT1",1
"GO:0006984","GO:0006984","ER-nucleus signaling pathway","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"GSK3B",1
"GO:0007622","GO:0007622","rhythmic behavior","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"PTEN",1
"GO:0031294","GO:0031294","lymphocyte costimulation","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"AKT1",1
"GO:0032369","GO:0032369","negative regulation of lipid transport","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"AKT1",1
"GO:0035794","GO:0035794","positive regulation of mitochondrial membrane permeability","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"GSK3B",1
"GO:0051972","GO:0051972","regulation of telomerase activity","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"HSP90AA1",1
"GO:0060711","GO:0060711","labyrinthine layer development","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"AKT1",1
"GO:0070849","GO:0070849","response to epidermal growth factor","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"AKT1",1
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria","1/8","47/18903",0.0197224028686432,0.035602389348875,0.00916365750525761,"AKT1",1
"GO:0001974","GO:0001974","blood vessel remodeling","1/8","48/18903",0.0201383034189745,0.0359699214682285,0.00925825616915441,"MDM2",1
"GO:0003197","GO:0003197","endocardial cushion development","1/8","48/18903",0.0201383034189745,0.0359699214682285,0.00925825616915441,"MDM2",1
"GO:0031648","GO:0031648","protein destabilization","1/8","48/18903",0.0201383034189745,0.0359699214682285,0.00925825616915441,"MDM2",1
"GO:0035305","GO:0035305","negative regulation of dephosphorylation","1/8","48/18903",0.0201383034189745,0.0359699214682285,0.00925825616915441,"GSK3B",1
"GO:0042220","GO:0042220","response to cocaine","1/8","48/18903",0.0201383034189745,0.0359699214682285,0.00925825616915441,"HSP90AA1",1
"GO:0046717","GO:0046717","acid secretion","1/8","48/18903",0.0201383034189745,0.0359699214682285,0.00925825616915441,"SLC9A3R1",1
"GO:1990089","GO:1990089","response to nerve growth factor","1/8","48/18903",0.0201383034189745,0.0359699214682285,0.00925825616915441,"AKT1",1
"GO:0045933","GO:0045933","positive regulation of muscle contraction","1/8","49/18903",0.0205540495644345,0.0364926688374541,0.00939280550533566,"HSP90AA1",1
"GO:0055081","GO:0055081","anion homeostasis","1/8","49/18903",0.0205540495644345,0.0364926688374541,0.00939280550533566,"SLC9A3R1",1
"GO:0099054","GO:0099054","presynapse assembly","1/8","49/18903",0.0205540495644345,0.0364926688374541,0.00939280550533566,"PTEN",1
"GO:1902108","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","1/8","49/18903",0.0205540495644345,0.0364926688374541,0.00939280550533566,"GSK3B",1
"GO:0045737","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","1/8","50/18903",0.0209696413541604,0.0370640754784414,0.00953987919477057,"AKT1",1
"GO:0060043","GO:0060043","regulation of cardiac muscle cell proliferation","1/8","50/18903",0.0209696413541604,0.0370640754784414,0.00953987919477057,"PTEN",1
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","1/8","50/18903",0.0209696413541604,0.0370640754784414,0.00953987919477057,"PTEN",1
"GO:0030850","GO:0030850","prostate gland development","1/8","51/18903",0.0213850788372751,0.0375743755570494,0.00967122473732521,"PTEN",1
"GO:0035315","GO:0035315","hair cell differentiation","1/8","51/18903",0.0213850788372751,0.0375743755570494,0.00967122473732521,"SLC9A3R1",1
"GO:0045197","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","1/8","51/18903",0.0213850788372751,0.0375743755570494,0.00967122473732521,"SLC9A3R1",1
"GO:0097720","GO:0097720","calcineurin-mediated signaling","1/8","51/18903",0.0213850788372751,0.0375743755570494,0.00967122473732521,"GSK3B",1
"GO:0010823","GO:0010823","negative regulation of mitochondrion organization","1/8","52/18903",0.0218003620628907,0.0379108935580475,0.00975784071344082,"AKT1",1
"GO:0035176","GO:0035176","social behavior","1/8","52/18903",0.0218003620628907,0.0379108935580475,0.00975784071344082,"PTEN",1
"GO:0045912","GO:0045912","negative regulation of carbohydrate metabolic process","1/8","52/18903",0.0218003620628907,0.0379108935580475,0.00975784071344082,"GSK3B",1
"GO:0046622","GO:0046622","positive regulation of organ growth","1/8","52/18903",0.0218003620628907,0.0379108935580475,0.00975784071344082,"AKT1",1
"GO:0097479","GO:0097479","synaptic vesicle localization","1/8","52/18903",0.0218003620628907,0.0379108935580475,0.00975784071344082,"PTEN",1
"GO:0099172","GO:0099172","presynapse organization","1/8","52/18903",0.0218003620628907,0.0379108935580475,0.00975784071344082,"PTEN",1
"GO:1905710","GO:1905710","positive regulation of membrane permeability","1/8","52/18903",0.0218003620628907,0.0379108935580475,0.00975784071344082,"GSK3B",1
"GO:0009409","GO:0009409","response to cold","1/8","53/18903",0.0222154910801041,0.0385762407335337,0.00992909364757678,"HSP90AA1",1
"GO:0046164","GO:0046164","alcohol catabolic process","1/8","54/18903",0.0226304659380013,0.0390112392477756,0.0100410574082319,"PTEN",1
"GO:0051703","GO:0051703","biological process involved in intraspecies interaction between organisms","1/8","54/18903",0.0226304659380013,0.0390112392477756,0.0100410574082319,"PTEN",1
"GO:0072698","GO:0072698","protein localization to microtubule cytoskeleton","1/8","54/18903",0.0226304659380013,0.0390112392477756,0.0100410574082319,"GSK3B",1
"GO:1902743","GO:1902743","regulation of lamellipodium organization","1/8","54/18903",0.0226304659380013,0.0390112392477756,0.0100410574082319,"HSP90AA1",1
"GO:1904031","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","1/8","54/18903",0.0226304659380013,0.0390112392477756,0.0100410574082319,"AKT1",1
"GO:0002686","GO:0002686","negative regulation of leukocyte migration","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"AKT1",1
"GO:0003179","GO:0003179","heart valve morphogenesis","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"MDM2",1
"GO:0010659","GO:0010659","cardiac muscle cell apoptotic process","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"HSP90AA1",1
"GO:0031103","GO:0031103","axon regeneration","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"PTEN",1
"GO:0035088","GO:0035088","establishment or maintenance of apical/basal cell polarity","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"SLC9A3R1",1
"GO:0043647","GO:0043647","inositol phosphate metabolic process","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"PTEN",1
"GO:0061245","GO:0061245","establishment or maintenance of bipolar cell polarity","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"SLC9A3R1",1
"GO:0072132","GO:0072132","mesenchyme morphogenesis","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"MDM2",1
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"AKT1",1
"GO:1904645","GO:1904645","response to amyloid-beta","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"GSK3B",1
"GO:2000772","GO:2000772","regulation of cellular senescence","1/8","55/18903",0.0230452866856538,0.039101158811424,0.0100642016999316,"PTEN",1
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","1/8","56/18903",0.02345995337212,0.039465964112531,0.0101580985112576,"AKT1",1
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","1/8","56/18903",0.02345995337212,0.039465964112531,0.0101580985112576,"GSK3B",1
"GO:0043551","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","1/8","56/18903",0.02345995337212,0.039465964112531,0.0101580985112576,"IRS1",1
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity","1/8","56/18903",0.02345995337212,0.039465964112531,0.0101580985112576,"PTEN",1
"GO:0060998","GO:0060998","regulation of dendritic spine development","1/8","56/18903",0.02345995337212,0.039465964112531,0.0101580985112576,"PTEN",1
"GO:0072348","GO:0072348","sulfur compound transport","1/8","56/18903",0.02345995337212,0.039465964112531,0.0101580985112576,"SLC9A3R1",1
"GO:0010332","GO:0010332","response to gamma radiation","1/8","57/18903",0.0238744660464458,0.039601561861657,0.0101929998578863,"MDM2",1
"GO:0010658","GO:0010658","striated muscle cell apoptotic process","1/8","57/18903",0.0238744660464458,0.039601561861657,0.0101929998578863,"HSP90AA1",1
"GO:0032608","GO:0032608","interferon-beta production","1/8","57/18903",0.0238744660464458,0.039601561861657,0.0101929998578863,"HSP90AA1",1
"GO:0032648","GO:0032648","regulation of interferon-beta production","1/8","57/18903",0.0238744660464458,0.039601561861657,0.0101929998578863,"HSP90AA1",1
"GO:0032768","GO:0032768","regulation of monooxygenase activity","1/8","57/18903",0.0238744660464458,0.039601561861657,0.0101929998578863,"AKT1",1
"GO:0038066","GO:0038066","p38MAPK cascade","1/8","57/18903",0.0238744660464458,0.039601561861657,0.0101929998578863,"PHLPP1",1
"GO:0050879","GO:0050879","multicellular organismal movement","1/8","57/18903",0.0238744660464458,0.039601561861657,0.0101929998578863,"HSP90AA1",1
"GO:0050881","GO:0050881","musculoskeletal movement","1/8","57/18903",0.0238744660464458,0.039601561861657,0.0101929998578863,"HSP90AA1",1
